step,x_center,y_center,width,height,area,label,time
3,125.5,70.0,37,54,1864.0,Green,0.04092097282409668
3,82.5,51.5,45,91,2138.5,Red,0.04092097282409668
3,56.0,9.5,18,19,112.0,Red,0.04092097282409668
3,33.5,70.5,67,53,1785.0,Black,0.04092097282409668
3,117.5,28.0,85,56,1214.0,Black,0.04092097282409668
3,27.0,15.0,54,30,893.5,Black,0.04092097282409668
4,125.5,70.0,37,54,1864.0,Green,0.043306589126586914
4,82.5,51.5,45,91,2138.5,Red,0.043306589126586914
4,56.0,9.5,18,19,112.0,Red,0.043306589126586914
4,33.5,70.5,67,53,1785.0,Black,0.043306589126586914
4,117.5,28.0,85,56,1214.0,Black,0.043306589126586914
4,27.0,15.0,54,30,893.5,Black,0.043306589126586914
5,148.0,111.0,24,18,226.5,Blue,0.044095754623413086
5,125.5,70.0,37,54,1839.0,Green,0.044095754623413086
5,34.5,37.5,25,15,132.0,Red,0.044095754623413086
5,85.5,60.5,39,73,2133.5,Red,0.044095754623413086
5,59.0,9.5,20,19,152.5,Red,0.044095754623413086
5,33.5,70.5,67,53,1779.5,Black,0.044095754623413086
5,119.5,28.0,81,56,1141.5,Black,0.044095754623413086
5,28.5,15.5,57,31,889.0,Black,0.044095754623413086
6,148.0,111.0,24,18,226.5,Blue,0.05228376388549805
6,125.5,70.0,37,54,1839.0,Green,0.05228376388549805
6,34.5,37.5,25,15,132.0,Red,0.05228376388549805
6,85.5,60.5,39,73,2133.5,Red,0.05228376388549805
6,59.0,9.5,20,19,152.5,Red,0.05228376388549805
6,33.5,70.5,67,53,1779.5,Black,0.05228376388549805
6,119.5,28.0,81,56,1141.5,Black,0.05228376388549805
6,28.5,15.5,57,31,889.0,Black,0.05228376388549805
7,150.0,114.5,20,11,141.5,Blue,0.04832935333251953
7,125.5,70.0,37,56,1875.0,Green,0.04832935333251953
7,85.0,60.0,40,74,2148.0,Red,0.04832935333251953
7,64.5,9.5,27,19,136.0,Red,0.04832935333251953
7,33.5,70.5,67,53,1785.5,Black,0.04832935333251953
7,120.5,28.0,79,56,1139.0,Black,0.04832935333251953
7,30.0,15.0,60,30,908.0,Black,0.04832935333251953
8,150.0,114.5,20,11,141.5,Blue,0.04574394226074219
8,125.5,70.0,37,56,1875.0,Green,0.04574394226074219
8,85.0,60.0,40,74,2148.0,Red,0.04574394226074219
8,64.5,9.5,27,19,136.0,Red,0.04574394226074219
8,33.5,70.5,67,53,1785.5,Black,0.04574394226074219
8,120.5,28.0,79,56,1139.0,Black,0.04574394226074219
8,30.0,15.0,60,30,908.0,Black,0.04574394226074219
9,125.5,69.5,37,55,1881.0,Green,0.044404029846191406
9,86.0,60.5,38,73,2137.0,Red,0.044404029846191406
9,61.0,13.0,22,26,144.5,Red,0.044404029846191406
9,33.5,69.5,67,55,1787.0,Black,0.044404029846191406
9,120.5,28.0,79,56,1168.5,Black,0.044404029846191406
9,30.0,14.5,60,29,940.0,Black,0.044404029846191406
10,125.5,69.5,37,55,1881.0,Green,0.04751229286193848
10,86.0,60.5,38,73,2137.0,Red,0.04751229286193848
10,61.0,13.0,22,26,144.5,Red,0.04751229286193848
10,33.5,69.5,67,55,1787.0,Black,0.04751229286193848
10,120.5,28.0,79,56,1168.5,Black,0.04751229286193848
10,30.0,14.5,60,29,940.0,Black,0.04751229286193848
11,125.5,70.5,37,55,1873.5,Green,0.051489830017089844
11,86.5,60.5,37,73,2115.5,Red,0.051489830017089844
11,63.5,10.0,25,20,152.5,Red,0.051489830017089844
11,33.5,70.5,67,53,1779.5,Black,0.051489830017089844
11,119.5,28.0,81,56,1169.0,Black,0.051489830017089844
11,29.0,14.5,58,29,957.5,Black,0.051489830017089844
12,125.5,70.5,37,55,1873.5,Green,0.05542445182800293
12,86.5,60.5,37,73,2115.5,Red,0.05542445182800293
12,63.5,10.0,25,20,152.5,Red,0.05542445182800293
12,33.5,70.5,67,53,1779.5,Black,0.05542445182800293
12,119.5,28.0,81,56,1169.0,Black,0.05542445182800293
12,29.0,14.5,58,29,957.5,Black,0.05542445182800293
13,148.0,109.5,24,21,272.0,Blue,0.04419112205505371
13,127.5,5.0,65,10,391.5,Blue,0.04419112205505371
13,125.5,69.5,37,55,1870.5,Green,0.04419112205505371
13,83.5,5.0,35,10,195.0,Green,0.04419112205505371
13,30.0,5.0,60,10,257.0,Green,0.04419112205505371
13,86.0,60.5,38,73,2123.5,Red,0.04419112205505371
13,33.5,69.5,67,55,1790.0,Black,0.04419112205505371
13,148.0,34.0,24,44,604.5,Black,0.04419112205505371
13,28.0,19.0,46,20,343.5,Black,0.04419112205505371
14,148.0,109.5,24,21,272.0,Blue,0.03936004638671875
14,127.5,5.0,65,10,391.5,Blue,0.03936004638671875
14,125.5,69.5,37,55,1870.5,Green,0.03936004638671875
14,83.5,5.0,35,10,195.0,Green,0.03936004638671875
14,30.0,5.0,60,10,257.0,Green,0.03936004638671875
14,86.0,60.5,38,73,2123.5,Red,0.03936004638671875
14,33.5,69.5,67,55,1790.0,Black,0.03936004638671875
14,148.0,34.0,24,44,604.5,Black,0.03936004638671875
14,28.0,19.0,46,20,343.5,Black,0.03936004638671875
15,148.0,115.0,24,10,133.5,Blue,0.05101585388183594
15,125.5,70.0,37,54,1861.5,Green,0.05101585388183594
15,86.5,66.0,37,62,1930.5,Red,0.05101585388183594
15,32.5,38.0,23,22,175.5,Red,0.05101585388183594
15,148.0,30.5,24,9,158.5,Red,0.05101585388183594
15,109.5,31.0,45,10,288.0,Red,0.05101585388183594
15,63.5,11.0,25,22,134.5,Red,0.05101585388183594
15,33.5,70.5,67,53,1765.0,Black,0.05101585388183594
15,153.0,46.5,14,19,161.5,Black,0.05101585388183594
15,119.5,12.0,81,24,675.5,Black,0.05101585388183594
15,29.5,12.5,59,25,915.0,Black,0.05101585388183594
16,148.0,115.0,24,10,133.5,Blue,0.047858238220214844
16,125.5,70.0,37,54,1861.5,Green,0.047858238220214844
16,86.5,66.0,37,62,1930.5,Red,0.047858238220214844
16,32.5,38.0,23,22,175.5,Red,0.047858238220214844
16,148.0,30.5,24,9,158.5,Red,0.047858238220214844
16,109.5,31.0,45,10,288.0,Red,0.047858238220214844
16,63.5,11.0,25,22,134.5,Red,0.047858238220214844
16,33.5,70.5,67,53,1765.0,Black,0.047858238220214844
16,153.0,46.5,14,19,161.5,Black,0.047858238220214844
16,119.5,12.0,81,24,675.5,Black,0.047858238220214844
16,29.5,12.5,59,25,915.0,Black,0.047858238220214844
17,148.5,110.5,23,19,205.0,Blue,0.05826544761657715
17,35.0,57.5,38,11,320.5,Blue,0.05826544761657715
17,28.0,20.0,56,12,334.5,Blue,0.05826544761657715
17,137.5,18.5,45,11,226.0,Blue,0.05826544761657715
17,80.0,57.0,54,12,348.5,Green,0.05826544761657715
17,133.5,70.0,53,54,1602.5,Green,0.05826544761657715
17,7.0,58.0,14,10,104.5,Red,0.05826544761657715
17,150.0,57.0,20,10,110.0,Red,0.05826544761657715
17,80.5,61.5,49,71,2038.5,Red,0.05826544761657715
17,64.0,7.5,22,15,120.0,Red,0.05826544761657715
17,49.5,81.0,35,32,1015.5,Black,0.05826544761657715
17,50.0,47.0,34,6,163.5,Black,0.05826544761657715
17,148.0,38.0,24,24,304.5,Black,0.05826544761657715
17,118.5,7.0,83,14,508.0,Black,0.05826544761657715
17,30.0,6.0,60,12,563.0,Black,0.05826544761657715
18,148.5,110.5,23,19,205.0,Blue,0.047486305236816406
18,35.0,57.5,38,11,320.5,Blue,0.047486305236816406
18,28.0,20.0,56,12,334.5,Blue,0.047486305236816406
18,137.5,18.5,45,11,226.0,Blue,0.047486305236816406
18,80.0,57.0,54,12,348.5,Green,0.047486305236816406
18,133.5,70.0,53,54,1602.5,Green,0.047486305236816406
18,7.0,58.0,14,10,104.5,Red,0.047486305236816406
18,150.0,57.0,20,10,110.0,Red,0.047486305236816406
18,80.5,61.5,49,71,2038.5,Red,0.047486305236816406
18,64.0,7.5,22,15,120.0,Red,0.047486305236816406
18,49.5,81.0,35,32,1015.5,Black,0.047486305236816406
18,50.0,47.0,34,6,163.5,Black,0.047486305236816406
18,148.0,38.0,24,24,304.5,Black,0.047486305236816406
18,118.5,7.0,83,14,508.0,Black,0.047486305236816406
18,30.0,6.0,60,12,563.0,Black,0.047486305236816406
19,148.5,113.5,23,13,107.5,Blue,0.05499982833862305
19,125.5,70.0,37,54,1864.0,Green,0.05499982833862305
19,110.0,16.0,62,6,156.0,Green,0.05499982833862305
19,85.5,61.0,39,72,2122.0,Red,0.05499982833862305
19,33.5,70.5,67,53,1774.5,Black,0.05499982833862305
19,148.0,38.5,24,35,466.0,Black,0.05499982833862305
19,119.5,5.5,81,11,510.5,Black,0.05499982833862305
19,29.5,6.0,59,12,558.0,Black,0.05499982833862305
20,148.5,113.5,23,13,107.5,Blue,0.05491328239440918
20,125.5,70.0,37,54,1864.0,Green,0.05491328239440918
20,110.0,16.0,62,6,156.0,Green,0.05491328239440918
20,85.5,61.0,39,72,2122.0,Red,0.05491328239440918
20,33.5,70.5,67,53,1774.5,Black,0.05491328239440918
20,148.0,38.5,24,35,466.0,Black,0.05491328239440918
20,119.5,5.5,81,11,510.5,Black,0.05491328239440918
20,29.5,6.0,59,12,558.0,Black,0.05491328239440918
21,149.5,113.0,21,14,163.5,Blue,0.04162716865539551
21,125.5,70.0,37,54,1869.0,Green,0.04162716865539551
21,85.5,61.0,39,72,2125.5,Red,0.04162716865539551
21,63.5,9.5,23,19,140.5,Red,0.04162716865539551
21,33.5,70.5,67,53,1776.5,Black,0.04162716865539551
21,119.5,28.0,81,56,1138.5,Black,0.04162716865539551
21,30.5,15.5,61,31,984.5,Black,0.04162716865539551
22,149.5,113.0,21,14,163.5,Blue,0.04961371421813965
22,125.5,70.0,37,54,1869.0,Green,0.04961371421813965
22,85.5,61.0,39,72,2125.5,Red,0.04961371421813965
22,63.5,9.5,23,19,140.5,Red,0.04961371421813965
22,33.5,70.5,67,53,1776.5,Black,0.04961371421813965
22,119.5,28.0,81,56,1138.5,Black,0.04961371421813965
22,30.5,15.5,61,31,984.5,Black,0.04961371421813965
23,125.5,70.0,37,54,1871.5,Green,0.04983353614807129
23,85.0,60.5,40,73,2128.5,Red,0.04983353614807129
23,63.5,10.0,23,20,148.0,Red,0.04983353614807129
23,33.5,70.5,67,53,1793.0,Black,0.04983353614807129
23,119.5,28.0,81,56,1174.5,Black,0.04983353614807129
23,29.5,15.0,59,30,933.5,Black,0.04983353614807129
24,125.5,70.0,37,54,1871.5,Green,0.05340003967285156
24,85.0,60.5,40,73,2128.5,Red,0.05340003967285156
24,63.5,10.0,23,20,148.0,Red,0.05340003967285156
24,33.5,70.5,67,53,1793.0,Black,0.05340003967285156
24,119.5,28.0,81,56,1174.5,Black,0.05340003967285156
24,29.5,15.0,59,30,933.5,Black,0.05340003967285156
25,149.0,113.0,22,14,195.5,Blue,0.05421042442321777
25,125.5,70.0,37,54,1863.5,Green,0.05421042442321777
25,85.5,61.0,39,72,2134.5,Red,0.05421042442321777
25,63.5,9.5,23,19,146.0,Red,0.05421042442321777
25,33.5,68.0,67,58,1814.0,Black,0.05421042442321777
25,119.5,28.0,81,56,1151.5,Black,0.05421042442321777
25,29.5,15.5,59,31,972.0,Black,0.05421042442321777
26,149.0,113.0,22,14,195.5,Blue,0.05324411392211914
26,125.5,70.0,37,54,1863.5,Green,0.05324411392211914
26,85.5,61.0,39,72,2134.5,Red,0.05324411392211914
26,63.5,9.5,23,19,146.0,Red,0.05324411392211914
26,33.5,68.0,67,58,1814.0,Black,0.05324411392211914
26,119.5,28.0,81,56,1151.5,Black,0.05324411392211914
26,29.5,15.5,59,31,972.0,Black,0.05324411392211914
27,149.0,113.0,22,14,125.0,Blue,0.054656028747558594
27,125.5,70.0,37,54,1861.5,Green,0.054656028747558594
27,85.0,61.0,40,72,2167.0,Red,0.054656028747558594
27,64.0,13.0,24,26,146.0,Red,0.054656028747558594
27,33.5,70.5,67,53,1788.0,Black,0.054656028747558594
27,119.5,28.0,81,56,1161.0,Black,0.054656028747558594
27,29.5,17.0,59,34,938.5,Black,0.054656028747558594
28,149.0,113.0,22,14,125.0,Blue,0.03983592987060547
28,125.5,70.0,37,54,1861.5,Green,0.03983592987060547
28,85.0,61.0,40,72,2167.0,Red,0.03983592987060547
28,64.0,13.0,24,26,146.0,Red,0.03983592987060547
28,33.5,70.5,67,53,1788.0,Black,0.03983592987060547
28,119.5,28.0,81,56,1161.0,Black,0.03983592987060547
28,29.5,17.0,59,34,938.5,Black,0.03983592987060547
29,125.5,71.0,37,56,1861.5,Green,0.035889625549316406
29,85.5,61.0,39,72,2140.0,Red,0.035889625549316406
29,64.5,9.5,23,19,154.0,Red,0.035889625549316406
29,33.5,70.5,67,53,1810.0,Black,0.035889625549316406
29,119.5,28.0,81,56,1190.0,Black,0.035889625549316406
29,30.0,16.0,60,32,953.0,Black,0.035889625549316406
30,125.5,71.0,37,56,1861.5,Green,0.049475908279418945
30,85.5,61.0,39,72,2140.0,Red,0.049475908279418945
30,64.5,9.5,23,19,154.0,Red,0.049475908279418945
30,33.5,70.5,67,53,1810.0,Black,0.049475908279418945
30,119.5,28.0,81,56,1190.0,Black,0.049475908279418945
30,30.0,16.0,60,32,953.0,Black,0.049475908279418945
31,125.5,70.0,37,54,1867.0,Green,0.048431396484375
31,85.0,60.5,40,73,2113.0,Red,0.048431396484375
31,64.0,11.5,24,23,125.0,Red,0.048431396484375
31,33.5,70.5,67,53,1804.5,Black,0.048431396484375
31,119.5,28.0,81,56,1173.5,Black,0.048431396484375
31,30.5,15.0,61,30,935.0,Black,0.048431396484375
32,125.5,70.0,37,54,1867.0,Green,0.04959821701049805
32,85.0,60.5,40,73,2113.0,Red,0.04959821701049805
32,64.0,11.5,24,23,125.0,Red,0.04959821701049805
32,33.5,70.5,67,53,1804.5,Black,0.04959821701049805
32,119.5,28.0,81,56,1173.5,Black,0.04959821701049805
32,30.5,15.0,61,30,935.0,Black,0.04959821701049805
33,147.5,115.0,25,10,169.0,Blue,0.0435793399810791
33,125.5,70.0,37,54,1853.5,Green,0.0435793399810791
33,85.5,51.5,39,91,2163.0,Red,0.0435793399810791
33,64.0,10.5,24,21,137.5,Red,0.0435793399810791
33,33.5,70.5,67,53,1776.0,Black,0.0435793399810791
33,120.0,28.0,80,56,1190.5,Black,0.0435793399810791
33,29.0,15.0,58,30,916.0,Black,0.0435793399810791
34,147.5,115.0,25,10,169.0,Blue,0.04658389091491699
34,125.5,70.0,37,54,1853.5,Green,0.04658389091491699
34,85.5,51.5,39,91,2163.0,Red,0.04658389091491699
34,64.0,10.5,24,21,137.5,Red,0.04658389091491699
34,33.5,70.5,67,53,1776.0,Black,0.04658389091491699
34,120.0,28.0,80,56,1190.5,Black,0.04658389091491699
34,29.0,15.0,58,30,916.0,Black,0.04658389091491699
35,148.0,110.0,24,20,232.5,Blue,0.033985137939453125
35,125.5,70.0,37,54,1854.0,Green,0.033985137939453125
35,85.5,61.0,39,72,2140.5,Red,0.033985137939453125
35,64.5,10.0,23,20,133.0,Red,0.033985137939453125
35,33.5,68.0,67,58,1772.0,Black,0.033985137939453125
35,119.5,28.0,81,56,1187.0,Black,0.033985137939453125
35,29.5,16.0,59,32,920.0,Black,0.033985137939453125
36,148.0,110.0,24,20,232.5,Blue,0.03937363624572754
36,125.5,70.0,37,54,1854.0,Green,0.03937363624572754
36,85.5,61.0,39,72,2140.5,Red,0.03937363624572754
36,64.5,10.0,23,20,133.0,Red,0.03937363624572754
36,33.5,68.0,67,58,1772.0,Black,0.03937363624572754
36,119.5,28.0,81,56,1187.0,Black,0.03937363624572754
36,29.5,16.0,59,32,920.0,Black,0.03937363624572754
37,148.0,114.5,24,11,151.0,Blue,0.03853917121887207
37,125.5,70.0,37,54,1854.5,Green,0.03853917121887207
37,85.5,52.0,39,90,2193.0,Red,0.03853917121887207
37,64.0,9.0,24,18,145.5,Red,0.03853917121887207
37,33.5,70.5,67,53,1775.0,Black,0.03853917121887207
37,119.5,28.0,81,56,1164.0,Black,0.03853917121887207
37,29.5,14.5,59,29,913.0,Black,0.03853917121887207
38,148.0,114.5,24,11,151.0,Blue,0.04547929763793945
38,125.5,70.0,37,54,1854.5,Green,0.04547929763793945
38,85.5,52.0,39,90,2193.0,Red,0.04547929763793945
38,64.0,9.0,24,18,145.5,Red,0.04547929763793945
38,33.5,70.5,67,53,1775.0,Black,0.04547929763793945
38,119.5,28.0,81,56,1164.0,Black,0.04547929763793945
38,29.5,14.5,59,29,913.0,Black,0.04547929763793945
39,148.0,110.0,24,20,331.0,Blue,0.052721500396728516
39,125.5,70.0,37,54,1848.5,Green,0.052721500396728516
39,85.5,61.0,39,72,2104.5,Red,0.052721500396728516
39,63.0,10.0,20,20,126.5,Red,0.052721500396728516
39,33.5,70.5,67,53,1791.0,Black,0.052721500396728516
39,119.5,28.0,81,56,1152.5,Black,0.052721500396728516
39,30.5,15.0,61,30,994.0,Black,0.052721500396728516
40,148.0,110.0,24,20,331.0,Blue,0.04116249084472656
40,125.5,70.0,37,54,1848.5,Green,0.04116249084472656
40,85.5,61.0,39,72,2104.5,Red,0.04116249084472656
40,63.0,10.0,20,20,126.5,Red,0.04116249084472656
40,33.5,70.5,67,53,1791.0,Black,0.04116249084472656
40,119.5,28.0,81,56,1152.5,Black,0.04116249084472656
40,30.5,15.0,61,30,994.0,Black,0.04116249084472656
41,125.5,70.0,37,54,1868.0,Green,0.04563546180725098
41,85.5,61.0,39,72,2137.5,Red,0.04563546180725098
41,64.0,9.5,22,19,121.0,Red,0.04563546180725098
41,33.5,69.5,67,55,1770.5,Black,0.04563546180725098
41,119.5,28.0,81,56,1195.5,Black,0.04563546180725098
41,29.5,14.5,59,29,955.5,Black,0.04563546180725098
42,125.5,70.0,37,54,1868.0,Green,0.05017423629760742
42,85.5,61.0,39,72,2137.5,Red,0.05017423629760742
42,64.0,9.5,22,19,121.0,Red,0.05017423629760742
42,33.5,69.5,67,55,1770.5,Black,0.05017423629760742
42,119.5,28.0,81,56,1195.5,Black,0.05017423629760742
42,29.5,14.5,59,29,955.5,Black,0.05017423629760742
43,148.5,114.5,23,11,100.5,Blue,0.04517102241516113
43,125.5,70.0,37,54,1866.5,Green,0.04517102241516113
43,85.0,61.0,40,72,2114.5,Red,0.04517102241516113
43,64.5,9.5,23,19,119.0,Red,0.04517102241516113
43,33.5,70.5,67,53,1792.5,Black,0.04517102241516113
43,119.5,28.0,81,56,1127.5,Black,0.04517102241516113
43,29.5,15.5,59,31,990.5,Black,0.04517102241516113
44,148.5,114.5,23,11,100.5,Blue,0.0440371036529541
44,125.5,70.0,37,54,1866.5,Green,0.0440371036529541
44,85.0,61.0,40,72,2114.5,Red,0.0440371036529541
44,64.5,9.5,23,19,119.0,Red,0.0440371036529541
44,33.5,70.5,67,53,1792.5,Black,0.0440371036529541
44,119.5,28.0,81,56,1127.5,Black,0.0440371036529541
44,29.5,15.5,59,31,990.5,Black,0.0440371036529541
45,125.5,70.0,37,54,1866.5,Green,0.042595624923706055
45,85.0,52.0,40,90,2136.0,Red,0.042595624923706055
45,63.5,10.0,23,20,131.0,Red,0.042595624923706055
45,33.5,70.5,67,53,1780.5,Black,0.042595624923706055
45,119.5,28.0,81,56,1134.0,Black,0.042595624923706055
45,29.0,15.5,58,31,943.0,Black,0.042595624923706055
46,125.5,70.0,37,54,1866.5,Green,0.03993082046508789
46,85.0,52.0,40,90,2136.0,Red,0.03993082046508789
46,63.5,10.0,23,20,131.0,Red,0.03993082046508789
46,33.5,70.5,67,53,1780.5,Black,0.03993082046508789
46,119.5,28.0,81,56,1134.0,Black,0.03993082046508789
46,29.0,15.5,58,31,943.0,Black,0.03993082046508789
47,148.5,112.5,23,15,130.5,Blue,0.03290820121765137
47,125.5,70.0,37,54,1859.5,Green,0.03290820121765137
47,85.0,51.5,40,91,2169.5,Red,0.03290820121765137
47,64.0,10.5,24,21,139.5,Red,0.03290820121765137
47,33.5,70.5,67,53,1761.0,Black,0.03290820121765137
47,119.0,28.0,82,56,1099.5,Black,0.03290820121765137
47,29.0,15.5,58,31,976.5,Black,0.03290820121765137
48,148.5,112.5,23,15,130.5,Blue,0.048610687255859375
48,125.5,70.0,37,54,1859.5,Green,0.048610687255859375
48,85.0,51.5,40,91,2169.5,Red,0.048610687255859375
48,64.0,10.5,24,21,139.5,Red,0.048610687255859375
48,33.5,70.5,67,53,1761.0,Black,0.048610687255859375
48,119.0,28.0,82,56,1099.5,Black,0.048610687255859375
48,29.0,15.5,58,31,976.5,Black,0.048610687255859375
49,149.0,112.0,22,16,163.0,Blue,0.0427703857421875
49,125.5,70.0,37,54,1868.0,Green,0.0427703857421875
49,85.5,53.0,39,88,2144.0,Red,0.0427703857421875
49,64.0,16.5,24,33,153.5,Red,0.0427703857421875
49,33.5,70.5,67,53,1791.5,Black,0.0427703857421875
49,119.5,28.0,81,56,1126.0,Black,0.0427703857421875
49,29.5,15.5,59,31,969.5,Black,0.0427703857421875
50,149.0,112.0,22,16,163.0,Blue,0.03894209861755371
50,125.5,70.0,37,54,1868.0,Green,0.03894209861755371
50,85.5,53.0,39,88,2144.0,Red,0.03894209861755371
50,64.0,16.5,24,33,153.5,Red,0.03894209861755371
50,33.5,70.5,67,53,1791.5,Black,0.03894209861755371
50,119.5,28.0,81,56,1126.0,Black,0.03894209861755371
50,29.5,15.5,59,31,969.5,Black,0.03894209861755371
51,125.5,70.0,37,56,1875.0,Green,0.03272390365600586
51,86.0,60.5,38,73,2144.5,Red,0.03272390365600586
51,64.5,9.5,23,19,133.0,Red,0.03272390365600586
51,33.5,70.0,67,54,1804.0,Black,0.03272390365600586
51,119.5,28.0,81,56,1139.5,Black,0.03272390365600586
51,29.5,15.0,59,30,954.5,Black,0.03272390365600586
52,125.5,70.0,37,56,1875.0,Green,0.04030656814575195
52,86.0,60.5,38,73,2144.5,Red,0.04030656814575195
52,64.5,9.5,23,19,133.0,Red,0.04030656814575195
52,33.5,70.0,67,54,1804.0,Black,0.04030656814575195
52,119.5,28.0,81,56,1139.5,Black,0.04030656814575195
52,29.5,15.0,59,30,954.5,Black,0.04030656814575195
53,148.0,111.5,24,17,219.5,Blue,0.05172324180603027
53,125.5,70.0,37,54,1848.5,Green,0.05172324180603027
53,86.5,61.0,37,72,2149.0,Red,0.05172324180603027
53,64.0,11.0,24,22,165.5,Red,0.05172324180603027
53,33.5,70.5,67,53,1797.0,Black,0.05172324180603027
53,119.5,28.0,81,56,1169.5,Black,0.05172324180603027
53,30.0,15.5,60,31,985.5,Black,0.05172324180603027
54,148.0,111.5,24,17,219.5,Blue,0.04125642776489258
54,125.5,70.0,37,54,1848.5,Green,0.04125642776489258
54,86.5,61.0,37,72,2149.0,Red,0.04125642776489258
54,64.0,11.0,24,22,165.5,Red,0.04125642776489258
54,33.5,70.5,67,53,1797.0,Black,0.04125642776489258
54,119.5,28.0,81,56,1169.5,Black,0.04125642776489258
54,30.0,15.5,60,31,985.5,Black,0.04125642776489258
55,148.5,112.0,23,16,227.5,Blue,0.0393831729888916
55,125.5,70.0,37,54,1853.5,Green,0.0393831729888916
55,86.5,61.0,37,72,2133.5,Red,0.0393831729888916
55,65.0,12.5,26,25,173.0,Red,0.0393831729888916
55,33.5,70.5,67,53,1781.0,Black,0.0393831729888916
55,120.5,28.0,79,56,1135.5,Black,0.0393831729888916
55,32.5,16.5,65,33,1055.5,Black,0.0393831729888916
56,148.5,112.0,23,16,227.5,Blue,0.05307817459106445
56,125.5,70.0,37,54,1853.5,Green,0.05307817459106445
56,86.5,61.0,37,72,2133.5,Red,0.05307817459106445
56,65.0,12.5,26,25,173.0,Red,0.05307817459106445
56,33.5,70.5,67,53,1781.0,Black,0.05307817459106445
56,120.5,28.0,79,56,1135.5,Black,0.05307817459106445
56,32.5,16.5,65,33,1055.5,Black,0.05307817459106445
57,148.0,111.0,24,18,242.0,Blue,0.06493663787841797
57,125.5,70.0,37,54,1861.5,Green,0.06493663787841797
57,83.5,48.5,43,97,2492.5,Red,0.06493663787841797
57,33.5,68.5,67,57,1787.5,Black,0.06493663787841797
57,118.0,28.0,84,56,1166.5,Black,0.06493663787841797
57,31.5,15.5,63,31,884.5,Black,0.06493663787841797
58,148.0,111.0,24,18,242.0,Blue,0.04430437088012695
58,125.5,70.0,37,54,1861.5,Green,0.04430437088012695
58,83.5,48.5,43,97,2492.5,Red,0.04430437088012695
58,33.5,68.5,67,57,1787.5,Black,0.04430437088012695
58,118.0,28.0,84,56,1166.5,Black,0.04430437088012695
58,31.5,15.5,63,31,884.5,Black,0.04430437088012695
59,40.5,96.5,33,11,182.0,Blue,0.0463557243347168
59,129.0,71.5,44,57,1645.5,Green,0.0463557243347168
59,80.5,30.0,35,8,150.0,Green,0.0463557243347168
59,90.5,50.0,65,100,2508.5,Red,0.0463557243347168
59,48.5,64.5,37,49,1484.5,Black,0.0463557243347168
59,153.0,44.0,14,24,188.5,Black,0.0463557243347168
59,121.0,12.0,78,24,740.5,Black,0.0463557243347168
59,33.5,12.5,67,25,839.0,Black,0.0463557243347168
60,40.5,96.5,33,11,182.0,Blue,0.059061527252197266
60,129.0,71.5,44,57,1645.5,Green,0.059061527252197266
60,80.5,30.0,35,8,150.0,Green,0.059061527252197266
60,90.5,50.0,65,100,2508.5,Red,0.059061527252197266
60,48.5,64.5,37,49,1484.5,Black,0.059061527252197266
60,153.0,44.0,14,24,188.5,Black,0.059061527252197266
60,121.0,12.0,78,24,740.5,Black,0.059061527252197266
60,33.5,12.5,67,25,839.0,Black,0.059061527252197266
61,149.0,110.5,22,19,195.5,Blue,0.05006670951843262
61,125.5,70.0,37,54,1867.5,Green,0.05006670951843262
61,47.5,27.0,29,28,187.5,Red,0.05006670951843262
61,85.0,48.5,40,97,2651.5,Red,0.05006670951843262
61,89.0,24.5,14,17,122.5,Red,0.05006670951843262
61,46.5,69.0,41,56,1744.0,Black,0.05006670951843262
61,123.5,28.0,73,56,1168.0,Black,0.05006670951843262
61,28.5,15.5,57,31,902.0,Black,0.05006670951843262
62,149.0,110.5,22,19,195.5,Blue,0.052008628845214844
62,125.5,70.0,37,54,1867.5,Green,0.052008628845214844
62,47.5,27.0,29,28,187.5,Red,0.052008628845214844
62,85.0,48.5,40,97,2651.5,Red,0.052008628845214844
62,89.0,24.5,14,17,122.5,Red,0.052008628845214844
62,46.5,69.0,41,56,1744.0,Black,0.052008628845214844
62,123.5,28.0,73,56,1168.0,Black,0.052008628845214844
62,28.5,15.5,57,31,902.0,Black,0.052008628845214844
63,146.5,111.0,27,18,230.0,Blue,0.048464298248291016
63,125.5,70.0,37,54,1854.5,Green,0.048464298248291016
63,46.0,31.0,26,20,185.0,Red,0.048464298248291016
63,87.0,48.5,38,97,2645.5,Red,0.048464298248291016
63,90.0,25.5,14,17,117.5,Red,0.048464298248291016
63,46.5,70.5,41,53,1726.0,Black,0.048464298248291016
63,129.0,28.0,62,56,1077.5,Black,0.048464298248291016
63,29.0,15.0,58,30,913.0,Black,0.048464298248291016
64,146.5,111.0,27,18,230.0,Blue,0.0357823371887207
64,125.5,70.0,37,54,1854.5,Green,0.0357823371887207
64,46.0,31.0,26,20,185.0,Red,0.0357823371887207
64,87.0,48.5,38,97,2645.5,Red,0.0357823371887207
64,90.0,25.5,14,17,117.5,Red,0.0357823371887207
64,46.5,70.5,41,53,1726.0,Black,0.0357823371887207
64,129.0,28.0,62,56,1077.5,Black,0.0357823371887207
64,29.0,15.0,58,30,913.0,Black,0.0357823371887207
65,125.5,70.0,37,54,1865.0,Green,0.04345536231994629
65,51.0,27.5,32,27,219.5,Red,0.04345536231994629
65,87.5,48.5,39,97,2638.5,Red,0.04345536231994629
65,47.5,70.0,39,54,1735.5,Black,0.04345536231994629
